twitterUsername,tweetText
ChuckGrassley,Quite a surprise to be called upon impromptu by the President of the United States at a White House event on the hi... https://t.co/K488ZEBLz2
ChuckGrassley,Senate GOP has also confirmed 100+ district court judges &amp; 2 new highly esteemed members of the Supreme Court: Just... https://t.co/9EaXe6oGw3
ChuckGrassley,As previous chairman of Senate Judic Cmte I worked hard to vet &amp;confirm most of Pres Trump's judicial noms That wor... https://t.co/ULdjqqq6kT
ChuckGrassley,on my way 2 White House for speech by @realdonaldtrump on judicial confirmations By end of this wk Pres Trump's app... https://t.co/S7PoNGB1Ed
ChuckGrassley,The Yates family from Ottumwa https://t.co/elq4YKaIzS
ChuckGrassley,Enjoyed dinner last night w our grandson Sgt Michael Franklin who is a Marine recruiter in Ohio https://t.co/qWcnP65sKf
ChuckGrassley,Iowans from Burlington &amp; Iowa City w the Natl Association for the Education of Children &amp; Youth https://t.co/VnCc7c1BRz
ChuckGrassley,Iowans w the American College of Cardiology https://t.co/a6DJCmkbx1
ChuckGrassley,The Herink-Schilling family from Des Moines https://t.co/5skHd83dVA
ChuckGrassley,A new study says half of seriously ill Americans on Medicare struggle to pay their medical bills The Grassley+Wyden... https://t.co/8Cd37lXgdI
ChuckGrassley,Sherry Gill from Bettendorf is an intern in Senator Paul's office https://t.co/Kaj77bjOrI
ChuckGrassley,I'm glad to hear Speaker Pelosi's positive forecast for USMCA. Now let's see a positive outcome b4 the end of the y... https://t.co/nFWErPGd6d
ChuckGrassley,Last wk I met w Iowans from Patients for Affordable Drugs Now about the Grassley-Wyden prescription drug pricing re... https://t.co/oxOaS4kk8E
ChuckGrassley,Uni win match over So Illinois 3/1
ChuckGrassley,Uni over So Illinois 25/17 set3
ChuckGrassley,So Illinois over uni 25/23 set2
ChuckGrassley,Uni over SoIllinois 25/13 set1
ChuckGrassley,Familiar butter cow at today's caucus lunch hosted by Senator Ernst. She's serving fare from the Iowa State Fair. B... https://t.co/wcrLZvmiNR
ChuckGrassley,The Fredericks family from Grimes https://t.co/Ra1vXgdkqa
ChuckGrassley,"Throughout October we have recognized breast cancer awareness month. For me, I celebrate my wife Barbara each Octob... https://t.co/VfPbNDv1oI"
ChuckGrassley,Thx to the Coalition for Integrity for honoring me w their Integrity Award for my fight to end money laundering &amp; r... https://t.co/KYX9nIbeoy
ChuckGrassley,Austin Rentz of Waterloo was recognized as the National Letter Carrier Association's Hero of the Year for saving a... https://t.co/zCRV8rt5RF
ChuckGrassley,The Sherwood family from Sioux City + the Grimm family from Johnston https://t.co/rmAqAvjZUx
ChuckGrassley,"Met w United Steelworkers from Des Moines &amp; Bettendorf on multi-employer pensions, trade, etc https://t.co/UrqrNELF91"
ChuckGrassley,Thx to Ed Martin &amp; Rebekah Gantner for presenting me w the Phyllis Schlafly Eagle Award for my work on the Judiciar... https://t.co/makkg13GGF
ChuckGrassley,It's the civic duty of all Americans to exercise their right to vote. I'm voting absentee for my Nov. 5 local elect... https://t.co/M4Pi6FjyuT
ChuckGrassley,Business owners from Smart Retract in Dubuque https://t.co/m6GDbxcLMr
ChuckGrassley,"Kristen Delfs, Amy Hinders &amp; Tudi Venenga from Grundy Center https://t.co/z1bbptP2qA"
ChuckGrassley,At Sen Ernst's constituent coffee w Patty Parker from Des Moines &amp; Dennis Hanser from Wilton Precision Steel https://t.co/afFJ9iBnx9
ChuckGrassley,Met w the Heartland Civic Collaborative from Midwest cities including Des Moines on infrastructure https://t.co/9Giw5pQQD0
ChuckGrassley,Sparks family from Alden + the Zscherny family from Clive https://t.co/9qqwo1kcy3
ChuckGrassley,Met w the American Chamber from Kosovo about trade &amp; economic development. Kosovo and Iowa have an important relati... https://t.co/JRe5U0vVcf
ChuckGrassley,Hero dog that helped kill ISIS terrorist leader shows how important these military canines are to our natl security... https://t.co/Jse1tLob7s
SenPatRoberts,RT @SenateAgGOP: .@CFTC NEWS: Final rule contains clear definitions of what practices constitute a bona fide hedge &amp; are not subject to pos...
SenPatRoberts,"In the heartland of #Kansas, @USDA_NBAF will play a key role in preventing and combating diseases threatening human... https://t.co/SEbCuW5yBD"
SenPatRoberts,"RT @SenateAgGOP: Happy #NationalSchoolLunchWeek! We tip our hats to school nutrition professionals working hard to keep students fed.

: A..."
SenPatRoberts,"Happy Birthday to Kansas' favorite son, President Dwight D. Eisenhower! Today and everyday we are reminded of all h... https://t.co/LKuAHLzsXH"
SenPatRoberts,"Happy 245th Birthday, @USNavy! Today we salute the courage and bravery of all our nation's sailors. Thank you to al... https://t.co/yL77xsaTRo"
SenPatRoberts,"RT @SenateAgGOP: On #NationalFarmersDay, we simply want to say THANK YOU! https://t.co/tBXgxg1SUw"
SenPatRoberts,RT @SenateAgGOP: Chairman @SenPatRoberts: @FoundationFAR is uniquely positioned to swiftly respond to the immediate impacts we face as a re...
SenPatRoberts,RT @BryanLowry3: Kansas Senators @JerryMoran and @SenPatRoberts have introduced legislation to extend the deadline for states and local gov...
SenPatRoberts,Franki and I wish the President and First Lady a quick and full recovery. https://t.co/MxmsCwKD1R
SenPatRoberts,RT @SenateAgGOP: NEWS: Chairman @SenPatRoberts Votes to Send Relief to Farm Country
SenPatRoberts,Congratulations to Margaret La Rue of Topeka for being honored as a 2020 @CCAInstitute Angel in Adoption. Thank you... https://t.co/OapZdbj5q0
SenPatRoberts,Thanks to @CropLifeAmerica for having me today to discuss the state of ag policy in Washington. https://t.co/h15vAXTIde
SenPatRoberts,"During the pandemic, more American families are gathering together for meals. I hope this trend continues after the... https://t.co/MPZcgfxuKb"
SenPatRoberts,Thank you Senator @lisamurkowski for your tireless work over many years to make sure this memorial came to fruition! https://t.co/1bRqPML64D
SenPatRoberts,"RT @SenateAgGOP: VIDEO: Chairman @SenPatRoberts Keynotes @AgriPulse Security Summit: ""Today, we find ourselves in a brave new world. We mus..."
SenPatRoberts,Thanks for having me @garyshorman! Tune in to hear about the Eisenhower Memorial and what I'll miss about serving i... https://t.co/5PAFCMBMv0
SenPatRoberts,"On this holiest of days, I wish the Jewish community a peaceful and meaningful #YomKippur https://t.co/PWVonYlvK0"
SenPatRoberts,"Congratulations to Shayne Suppes of Scott City, Kansas, on being appointed to the United Sorghum Checkoff Program Board!
@KSsorghum"
SenPatRoberts,I hope for a fair confirmation process as the Senate moves forward with Judge Barrett's nomination.
SenPatRoberts,"Over the coming weeks, I will thoroughly review Judge Amy Coney Barrett's judicial record. I will only consider sup... https://t.co/UdpQVh8YJl"
SenPatRoberts,"I look forward to meeting with Judge Amy Coney Barrett, and I congratulate her on this most prestigious nomination.... https://t.co/jJiCjugQ95"
SenPatRoberts,"RT @SenateAgGOP: Chairman @SenPatRoberts: Bipartisan CCC Solution Provides Certainty, Predictability for Farm Country.
Read more: https://t..."
SenPatRoberts,RT @SenateAgGOP: GOOD NEWS: The House CR now includes a full replenishment of the Commodity Credit Corporation to provide timely implementa...
SenPatRoberts,RT @SenateAgGOP: UPDATE: CCC funding to assist farmers and ranchers has been put BACK into the House Continuing Resolution. Democrats have...
SenPatRoberts,"RT @SenateAgGOP: Good news for Women, Infants and Children (WIC) recipients!
@SenateAgGOP + @SenateAgDems in June asked USDA for a WIC waiv..."
SenPatRoberts,RT @SenateAgGOP: Chairman @SenPatRoberts: House Democrats' CR Highlights 'Pandemic of Politics' https://t.co/XzVQeLHoyL
SenPatRoberts,"""The Senate precedent is clear to support filling this vacancy this year."""
SenPatRoberts,"""Twenty-nine times, previous presidents have made SCOTUS nominations during election years. In fact, on 19 occasion... https://t.co/brJpZyH6Aj"
SenPatRoberts,Here is my statement on the U.S. Senate's obligation the fill the #SCOTUS vacancy left by the passing of Justice Ru... https://t.co/d2M7l91M2r
SenPatRoberts,Franki and I are saddened by the news of Supreme Court Justice Ruth Bader Ginsburg's passing. Justice Ginsburg's se... https://t.co/XIszURo2Q8
SenPatRoberts,"Thank you for helping us dedicate the Eisenhower memorial, @RachelsPinkHous! https://t.co/8wffU7bcem"
SenPatRoberts,RT @Space_Station: .@Astro_SEAL pays tribute from the space station during #IkeWeek for the dedication of the Dwight D. Eisenhower Memorial...
SenPatRoberts,"Tonight, we dedicated the Eisenhower Memorial, a monumental effort 21 years in the making. #IStillLikeIke and am so... https://t.co/CjEPBTUKEz"
SenPatRoberts,RT @GrayDCnews: LIVE: Watch Eisenhower Memorial dedication ceremony https://t.co/3fO6QLLr0X
SenPatRoberts,Use the link below to watch the Dwight D. Eisenhower memorial dedication live now! https://t.co/eszWUVVgKy https://t.co/tnpGsyA2GJ
SenPatRoberts,RT @NewsHour: WATCH LIVE: Dwight D. Eisenhower memorial virtual dedication ceremony https://t.co/cXhswJDwvf
SenPatRoberts,RT @greta: Tonight is the dedication of General/ President Eisenhower Memorial on Mall at bottom of Capitol Hill - we owe much to him and a...
SenPatRoberts,RT @cspan: Dwight D. Eisenhower Memorial Dedication (@IStillLikeIke) - LIVE at 7pm ET on C-SPAN2 https://t.co/M7uz46Qym3 https://t.co/cYSsg...
SenPatRoberts,Tune in! https://t.co/L6RAYfrxv9
SenPatRoberts,"RT @JamesKSNT: Ahead of the Eisenhower Memorial dedication tonight, I talked to @SenPatRoberts about Ike's legacy and his personal connecti..."
SenPatRoberts,"RT @cspanhistory: On Thursday, September 17 the new Dwight D. Eisenhower Memorial will be dedicated in Washington, D.C. Watch the ceremony..."
SenPatRoberts,"RT @GrayDCnews: .@SenPatRoberts says getting the new Dwight D. Eisenhower Memorial in Washington, D.C. built (it took more than 20 years) w..."
SenPatRoberts,RT @AustinKellerman: Dwight D. Eisenhower Memorial debuts Thursday https://t.co/B48C4HVcYF #NexstarDC https://t.co/yYG2CRMQ6O
SenPatRoberts,"Today is the day, folks. I joined @cspanwj this morning to talk about the dedication of the Dwight Eisenhower memor... https://t.co/pOWz48xN4M"
SenPatRoberts,"RT @WOODTV: After more than two decades of careful planning, the Dwight D. Eisenhower Memorial goes public on Thursday. @RaquelMartinTV has..."
SenPatRoberts,RT @SenateAgGOP: WATCH LIVE: Chairman @SenPatRoberts participates in a colloquy on the Senate floor on #FarmBill programs. https://t.co/Du8...
SenPatRoberts,RT @BryanLowry3: ICYMI Eisenhower Memorial will be dedicated in DC today and then open to the public. @SenPatRoberts chaired the commission...
SenPatRoberts,Catch me on @cspanwj this morning at 8:30 Eastern to hear about the Eisenhower Memorial we will be dedicating tonig... https://t.co/q5WHYQ0XP5
SenPatRoberts,https://t.co/RpNqrmDbOK
SenPatRoberts,I'm pleased to see Wichita will receive a @USDOT BUILD grant for the North Junction Gold Project. I appreciate... https://t.co/VNLmPB639a
SenPatRoberts,"Tomorrow, we will finally unveil the memorial dedicated to President, Supreme Allied Commander, and Kansan, Dwight... https://t.co/QtMcJs30mT"
SenPatRoberts,The Eisenhower Memorial is something all Kansans can be proud of! https://t.co/tPKtn66TrN
SenPatRoberts,"In just two days we will honor the incredible life of Dwight D. Eisenhower, who achieved eight years of peace and p... https://t.co/rsMTcHgrWc"
SenPatRoberts,"Eisenhower's legacy is one to remember. Learn about the memorial that honors Kansas' favorite son from
@BryanLowry3... https://t.co/S7LBXeoA46"
SenPatRoberts,ICYMI: I joined @FoxNewsSunday to discuss the Dwight D. Eisenhower memorial that we'll dedicate Thursday. The memor... https://t.co/CdoNOzGCGC
SenPatRoberts,It's finally time for a @KStateFB game! #EMAW https://t.co/E8JCTFuYir
SenPatRoberts,"19 years later, we solemnly remember the countless lives that were lost on September 11, 2001. Our country will nev... https://t.co/hz01cabL6E"
SenPatRoberts,RT @SenateAgGOP: Deadline to apply for the Coronavirus Food Assistance Program is TOMORROW. CFAP helps offset price declines &amp; marketing co...
SenPatRoberts,Let's go Chiefs! #ChiefsKingdom https://t.co/mVM7JDvQqt
SenPatRoberts,"From meeting President Eisenhower to September 11, I took a look back with the @KansasReflector podcast about my 40... https://t.co/ZvY8sEciGP"
SenPatRoberts,Kansans across our state know the value of a hard day's work. Happy #LaborDay! https://t.co/geTfHnYBdC
SenPatRoberts,RT @SenateAgGOP: #Wheat growers have experienced significant economic harm from COVID-19. Chairman @SenPatRoberts and @SenAmyKlobuchar led...
SenPatRoberts,Thanks to the @KansasChamber for having me today to give a Washington update and answer your questions. Have a grea... https://t.co/Kj819pJAcL
SenPatRoberts,Kansans will get through this pandemic together. Do your part and join me in wearing a mask! https://t.co/HG1rXGGR9Z
SenPatRoberts,RT @SenateAgGOP: NEWS: @USDA Announces Free School Meals Through 2020. Click to read more from Chairman @SenPatRoberts.
SenPatRoberts,"From one Marine to another, Happy Birthday @MarForRes! Thank you for 104 years of service and sacrifice for our nat... https://t.co/8pGjSo1R9u"
SenPatRoberts,I am pleased to see Taiwan has taken steps towards establishing science-based standards for beef and pork imports.... https://t.co/VMfQ3aLPVj
SenPatRoberts,"An inspiring story about a 10-year-old from Wichita who made it his mission to help feed his community. Great work,... https://t.co/HZBoceatCj"
SenPatRoberts,"RT @SenateAgGOP: Happy #NationalDogDay to the hard-working canines protecting American ag from pests and diseases!

This 2019 photo is of K..."
SenPatRoberts,"Kansas is among the first @USDA grant recipients for urban ag &amp; food waste reduction efforts.

In the 2018... https://t.co/hqa5UdTHqm"
SenPatRoberts,"Slade was always there to provide me with his advice and counsel, no matter the impasse I was facing. He knew how t... https://t.co/gJCJ8fbTjX"
SenPatRoberts,"Yesterday, the state of Washington lost one of its greatest advocates. Slade Gorton was more than a valued friend,... https://t.co/WraUUgc5Mp"
SenPatRoberts,I am honored to receive the Lifetime Achievement Award and celebrate the 30th anniversary of the Huck Boyd National... https://t.co/chlPDsnLlS
SenPatRoberts,"I am thankful to be just one of the many lives he touched, and I will forever cherish his friendship."
SenPatRoberts,"Mike's dedication to bettering not only his own community, but the lives of Kansans all across our state will never... https://t.co/nYC5539jQq"
SenPatRoberts,"His decades of service to the people of Olathe, first as a Councilmember and then as Mayor, is a legacy we will all... https://t.co/UI0QxSn7ia"
SenPatRoberts,"Franki and I are deeply saddened by the news of Mayor Mike Copeland's passing this morning, and we send our prayers... https://t.co/37pWQ7PfAr"
SenPatRoberts,"On this day 100 years ago, the #19thAmendment was ratified and gave women the right to vote. Today, we celebrate th... https://t.co/4nU5ddTky4"
SenPatRoberts,Join @SBA_KansasCity and @sbdcatjccc now for a free webinar discussing the Paycheck Protection Program and the Appl... https://t.co/YYuF5iFGKu
SenPatRoberts,"RT @SenateAgGOP: Today, Chairman @SenPatRoberts asked for flexibility for student meals as schools operate differently during the #COVID19..."
SenPatRoberts,"A heartwarming story about a soon-to-be Eagle Scout feeding folks during the pandemic. Way to go, Noah! https://t.co/tdzds7hbci"
SenPatRoberts,TODAY is the deadline to apply for the #paycheckprotection. Click below to apply. https://t.co/uWmgzYMBXM
SenPatRoberts,Good news for #Kansas: @Pfizer teamed up with @GileadSciences to manufacture and supply Gilead's investigational an... https://t.co/d3SyWldOy5
SenPatRoberts,Congratulations to @ObjectiveZeroFd! This is an innovative app that is bridging the communication gap faced by serv... https://t.co/HROyBiTSxW
SenPatRoberts,Today we proudly honor the Purple Heart recipients who made the ultimate sacrifice for our country. #PurpleHeartDay https://t.co/IZGmlYaujC
SenPatRoberts,"The Clinical Reference Laboratory from Lenexa, KS has received FDA Emergency Use Authorization on their at home, sa... https://t.co/BjQ0U5un6S"
SenPatRoberts,"RT @SenateAgGOP: ""Producing food for a troubled and hungry world is what farmers do day in and day out. But, especially at times like this,..."
SenPatRoberts,"This legislation is critical in protecting one of America's best attributes, the great outdoors, and benefits every... https://t.co/EvExU4YWG2"
SenPatRoberts,I'm glad @realDonaldTrump signed the Great American @OutdoorsAct into law today! Nearly every county in Kansas has... https://t.co/rzmAJksIaI
SenPatRoberts,Happy Birthday to the @USCG! Thank you for your 230 years of service. #USCGbirthday #CGDay https://t.co/XKuEUCFQy2
SenPatRoberts,I recently spoke with @WFPChief Beasley about the international assistance needs exacerbated by #COVID19 and the im... https://t.co/qJXPmzDO8V
SenPatRoberts,"RT @SenateAgGOP: ""First low prices, then a pandemic, and now drought."" - @wheatworld

This year in the #wheat industry is a prime example o..."
SenPatRoberts,"July 25th marked the 70th Anniversary of the start of the Korean War, and July 27th marked the National Korean War Veterans Armistice Day."
SenPatRoberts,"This past week, we paid tribute to the brave service members who put their lives on the line for our freedom during... https://t.co/jgoemRus2K"
SenPatRoberts,During a @SenFinance hearing today I questioned experts from the medical supply industry regarding the supply chain... https://t.co/EChXzyeegD
SenPatRoberts,RT @KWCH12: The following watch has been issued in parts of Kansas. Stay with Storm Team 12 for the latest. #kswx #storm12 https://t.co/Ye6...
SenPatRoberts,Toby Crouse is an extremely intelligent and reputable attorney with impressive experience and I'm proud to have int... https://t.co/DpvmMUcOhO
SenPatRoberts,RT @KansasDeptofAg: KDA has been notified that Kansas residents have received unsolicited packages containing unknown types of seeds. If yo...
SenPatRoberts,"Happy birthday to Aviation pioneer and heroic Kansan from Atchison, Amelia Earhart, who was born on this day in 189... https://t.co/XrjqCs4WOb"
SenPatRoberts,Congratulations to Jim Ryun on receiving the Medal of Freedom today! Your accomplishments make Kansas and the count... https://t.co/jZQL5tXSn7
SenPatRoberts,"RT @WhiteHouse: This morning, President @realDonaldTrump will present the Medal of Freedom to former Olympian, record-breaking runner, and..."
SenPatRoberts,Tune in live! 10am Central/11am Eastern. President Trump will award the Medal of Freedom to Olympian and former... https://t.co/6waoeys1kk
SenPatRoberts,"As the senior Marine in Congress, I'm proud the Senate put politics aside on behalf of national security &amp; passed t... https://t.co/axEcBn4oUp"
SenPatRoberts,"RT @SenateAgGOP: Check out the good stuff the @MeatInstitute is doing on #NationalHotDogDay - donating 325,000+ dogs to @FeedingAmerica foo..."
SenPatRoberts,"RT @SenateAgGOP: It's #NationalHotDogDay! 
Thanks to everyone in the food value chain making this summer staple possible! https://t.co/72xU..."
SenPatRoberts,"Wishing a happy 97th birthday to my good friend, American hero, and Kansas' favorite son, @SenatorDole! https://t.co/Y8RAPL0tQB"
SenPatRoberts,I introduced C.J. Mahoney during a Senate Foreign Relations Committee hearing today on his nomination to be legal a... https://t.co/vwEac9SFxU
SenPatRoberts,RT @SenateAgGOP: Productive virtual discussion with @ASA_Soybeans on #COVID19 and the farm safety net. https://t.co/L95KKIsBR4
SenPatRoberts,I'm glad to see new flexibilities for livestock producers impacted by drought: the Livestock Forage Disaster Progra... https://t.co/zoJyirMRBQ
SenPatRoberts,Happy 150th Birthday Wichita! https://t.co/msu85npYAg
SenPatRoberts,.@KState is doing their part in the fight against coronavirus by obtaining a research agreement that will utilize a... https://t.co/JRXy99yeX8
SenPatRoberts,Franki and I are sending our prayers to the Lewis family today. John Lewis' dedication to bettering our nation is a... https://t.co/1ehb6SY1fV
SenPatRoberts,".@HHSGov announced today that @KDHE will receive $2,890,256 for epidemiology and laboratory capacity and state and local health departments."
SenPatRoberts,"Don't forget today is #TaxDay! For tips on how to file safely during this pandemic, learn more from @IRSnews. https://t.co/JmPMOmo52L"
SenPatRoberts,I'm proud to announce additions and promotions to my staff in Kansas and Washington. These men and women are dedica... https://t.co/49gkX0wOXL
SenPatRoberts,"RT @SenateAgGOP: #FarmBill programs coming to fruition! 
@USDA_APHIS today announced the first investment in a foot-and-mouth disease vacci..."
SenPatRoberts,ATTN: The deadline to apply for the #PaycheckProtectionProgram has been extended to august 8! https://t.co/wTZya9mMQr
SenPatRoberts,Franki and I wish everyone across #Kansas and the country a safe and happy #4thOfJuly! https://t.co/XmkpxYThT6
SenPatRoberts,"Thanks [?]@SecretarySonny for today's update[?] on [?]@USDA[?]'s #COVID19 response, including CFAP and nutrition issues. https://t.co/jqiCvm1xh1"
SenPatRoberts,"RT @SenateGOP: 4.8 MILLION JOBS ADDED LAST MONTH!!

Happy Independence Day, America!  https://t.co/86VsKhAre7"
SenPatRoberts,YRC Worldwide Inc. is critical to not only #Kansas but to the entire country as a whole. I appreciate... https://t.co/2KQ6bDEw28
SenPatRoberts,"""Farm Rescue helps injured farmer with harvest in first project in Kansas,"" read more about @FarmRescueOrg coming t... https://t.co/8L4jSLzYP8"
SenPatRoberts,"Last night, the U.S. Senate unanimously passed an extension of the #PaycheckProtectionProgram that many Americans h... https://t.co/njm1M6JT3r"
SenPatRoberts,"GOOD NEWS: #USMCA is officially entered into force. 
Read more: https://t.co/AwAeDfzZBP. 

: Sept. 2018 Ag Trade H... https://t.co/3uQGkw8iWP"
SenPatRoberts,"RT @SBAgov: REMINDER!![?] The #PaycheckProtectionProgram ends TODAY.  At 11:59pm ET, SBA Capital Access Financial Systems will no longer accep..."
SenPatRoberts,.@HHSGov announced today that @KDHE will receive $2 million for hospital preparedness. This is great news for... https://t.co/mGWemXBUK9
SenPatRoberts,Make sure to apply by tomorrow for the #PaycheckProtectionProgram! https://t.co/mECz58Kxtt
SenPatRoberts,"RT @KansasWheat: Day 10 Kansas Wheat Harvest Report: https://t.co/rdatqezTUE

Wheat harvest has reached the northern parts of the state as..."
SenPatRoberts,RT @AMillershaski: Now we're having fun! #wheat #WheatHarvest20 https://t.co/CFWXIrBYxM
SenPatRoberts,"RT @rhett_kaufman: Cutting my ""1st"" #wheat crop in Russell County KS, so it is fitting, I think, to have it planted to Bob Dole. @SenatorDo..."
SenPatRoberts,Great news for K-State and America's wheat farmers!  https://t.co/gDuKtx21Mf
SenPatRoberts,"RT @SenateAgGOP: We're rounding out National #DairyMonth this week by raising a glass of milk to America's dairy farmers!

DYK all milk at..."
SenPatRoberts,"On #PTSDAwarenessDay and every day, it is important to remember that not all wounds are visible. Information on PTS... https://t.co/2NAZpi4Zxs"
SenPatRoberts,"RT @SenateAgGOP: As #WheatHarvest20 rolls through #Kansas, we salute those folks working overtime! https://t.co/FliGb4FGTr"
SenPatRoberts,Glad to see @CountryCrock and No-till on the Plains have partnered for a 3 year program to support farmers across... https://t.co/d158i7Ytm4
SenPatRoberts,RT @SenateAgGOP: NEWS: Chairman @SenPatRoberts applauds @USDANutrition for granting more flexibilitiy for local school food service operato...
SenPatRoberts,Learn more about the qualifications and job opportunities during Hiring Days here: https://t.co/MwaJzUx0GX
SenPatRoberts,"Great news for soldiers in Kansas and across the country as @USArmy announced today their goal to hire roughly 10,0... https://t.co/2puIMd5HMN"
SenPatRoberts,"RT @SenateAgGOP: New video: Chairman @SenPatRoberts Roberts Hears Ag Perspectives on Climate Legislation
https://t.co/Wc4LKpnJEr"
SenPatRoberts,"RT @SenateAgGOP: NEWS: @SenateAgGOP, @SenateAgDems Announce Committee Passage of Grain Standards Reauthorization
Read more: https://t.co/e1..."
SenPatRoberts,"RT @SenateAgGOP: Chairman @SenPatRoberts has hit the gavel to begin today's hearing featuring stakeholder perspectives on S. 3894, the Grow..."
SenPatRoberts,During the @GOPHELP hearing today I discussed how our nation can prepare for future threats posed by zoonotic disea... https://t.co/otqe1XQrKq
SenPatRoberts,RT @SenateAgGOP: NEWS: @SenateAgGOP + @SenateAgDems Join to Urge Secretary Perdue to Extend #WIC Flexibilities Amid #COVID19
SenPatRoberts,"From one Dad to another, Happy #FathersDay! https://t.co/oasNUwIP1F"
SenPatRoberts,Great news today! @HHSGov announced $3.6 million for hospital support and preparedness in light of COVID-19 for... https://t.co/SUpYlot5ND
SenPatRoberts,RT @SenateAgGOP: #WheatHarvest20 is well underway in Kansas! Follow @KansasWheat to keep up with the progress. https://t.co/GBImVSMlRs
SenPatRoberts,"Many police departments are doing the right thing, going above and beyond for their communities, while others need... https://t.co/JI4B3XMKSV"
SenPatRoberts,I applaud @SenatorTimScott for introducing the JUSTICE Act and I'm proud to join as an original cosponsor. As a nat... https://t.co/YnqX9UyzaT
SenPatRoberts,"Read more about the Senate's action to protect one of America's best attributes, the great outdoors here: https://t.co/Ggyhf7DfzA"
SenPatRoberts,I'm proud to have supported the Great American Outdoors Act that passed the Senate today. Nearly every county in Ka... https://t.co/qP8UtZ7Zwd
SenPatRoberts,"RT @SenateAgGOP: .@SenateAgGOP + @SenateAgDems Announce Climate Bill Hearing, Grain Standards Reauthorization Markup https://t.co/Kv6nKcmqt..."
SenPatRoberts,RT @SenateAgGOP: Do you remember the Kansas farmer who sent his only N95 face mask to NYC? Read this update from @KSFarmBureau: https://t.c...
SenPatRoberts,"Now, more than ever, it's imperative we make the PPP loan forgiveness process as simple and effective as possible f... https://t.co/bJP4vQvi2H"
SenPatRoberts,"Today we celebrate #FlagDay and honor Old Glory, our nation's symbol of freedom, liberty and unity. We remember the... https://t.co/v0jSdvEnFL"
SenPatRoberts,"Happy birthday, @USArmy! Thank you for defending our nation and protecting our freedoms for 245 years. https://t.co/KuD5yRz5OU"
SenPatRoberts,"Throughout the years, you could always count on him to serve his community dutifully and proudly. Wichita, and Kans... https://t.co/b7RHRCD0E4"
SenPatRoberts,"Franki and I are deeply saddened by the passing of Carl Brewer, and our prayers are with the entire Brewer family d... https://t.co/wXs4sWYNki"
SenPatRoberts,"""Shop Kansas Farms helps make connections."" Read about the Facebook group that is connecting consumers to farmers a... https://t.co/hjlkDcgxcM"
SenPatRoberts,.@KState is showing what being a Wildcat truly means in light of the coronavirus pandemic. Starting at the end of t... https://t.co/jx2zIoG0Ko
SenPatRoberts,"RT @SenateAgGOP: NEWS: Chairman @SenPatRoberts Applauds @CFTC-European Commission Announcement on Clearinghouses
https://t.co/lCozP53Us6"
SenPatRoberts,"As Chairman of the Eisenhower Memorial Commission, I'm proud to announce the memorial for President and Supreme All... https://t.co/W3ncGg0K8U"
SenPatRoberts,"On the 76th anniversary of #DDay, we pay tribute to the brave service members who lost their lives during the opera... https://t.co/7zENz5mhEf"
SenPatRoberts,RT @SenateAgGOP: NEWS: The President has signed into law legislation giving rural businesses more flexibility when spending their Paycheck...
SenPatRoberts,RT @SenateAgGOP: Chairman @SenPatRoberts today spoke with @SchoolLunch &amp; @olatheschools about school nutrition flexibilities during #COVID1...
SenPatRoberts,Just watched today's @SpaceX launch! Good luck to fellow Marine @Astro_Doug and @AstroBehnken as they continue thei... https://t.co/cuaTaO3eCM
SenPatRoberts,Master Sgt. David Royer is nothing short of a hero after taking action into his own hands when he stopped an active... https://t.co/1GeOTiIlDx
SenPatRoberts,"RT @SenateAgGOP: REMINDER: Starting today, Ag producers affected by #COVID19 can sign up for the Coronavirus Food Assistance Program. https..."
SenPatRoberts,"ICYMI: I participated in a virtual town hall last week, along with the entire Kansas delegation, to discuss the imp... https://t.co/fgLv5kEL29"
SenPatRoberts,Watch the speech I gave on the Senate floor last week to honor all who have fought for our great nation.... https://t.co/TXme6ZSKMB
SenPatRoberts,On #MemorialDay we honor the brave men and women who have paid the ultimate sacrifice defending our freedom. Let us... https://t.co/GPVHGSx4Y5
SenPatRoberts,Great news today for skilled nursing facilities throughout Kansas! @HHSGov has announced $63 million in funding to... https://t.co/Ua9LVon1ct
SenPatRoberts,.@KansasBeef is responding to consumers searching for local and online meat sales by launching a digital platform t... https://t.co/C27WYXSou8
SenPatRoberts,"Looking forward to joining @JerryMoran, @RepRonEstes, @Rep_Watkins, @RepDavids and @RepMarshall for a coronavirus t... https://t.co/dpyPigiuLg"
SenPatRoberts,"RT @SenateAgGOP: Chairman @SenPatRoberts today spoke with @USTradeRep Lighthizer to thank him for his work and receive an update on trade,..."
SenPatRoberts,Our legislation that was signed into law as part of the 2018 #FarmBill supports EMS agencies by providing necessary... https://t.co/HIx7KdlFUq
SenPatRoberts,"This pandemic has shown now more than ever how critical the heroic work of our rural first responders truly is, whi... https://t.co/dlLW5u37XV"
SenPatRoberts,During this #NationalEMSWeek it is important to thank the fire and emergency medical services who serve our rural c... https://t.co/QnuveXaa1f
SenPatRoberts,"Congratulations to Tabatha Rosproy, a preschool teacher from Winfield who was just named the 2020 National Teacher... https://t.co/K5cUk3nxkY"
SenPatRoberts,There is no better choice for my new Chief of Staff and I am confident he will continue representing me and leading... https://t.co/4JzSEqeKMN
